City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
460,Katy,US,2022-07-23 18:49:29,29.7858,-95.8244,98.67,58,0,12.66,clear sky
461,Ponta Delgada,PT,2022-07-23 18:46:35,37.7333,-25.6667,72.32,83,40,8.05,scattered clouds
462,Haines Junction,CA,2022-07-23 18:51:21,60.7522,-137.5108,54.52,61,99,5.37,overcast clouds
463,Kasempa,ZM,2022-07-23 18:51:22,-13.4584,25.8338,66.0,33,73,4.72,broken clouds
464,Mlonggo,ID,2022-07-23 18:52:22,-6.5333,110.7,75.69,85,100,9.33,overcast clouds
465,Faanui,PF,2022-07-23 18:52:23,-16.4833,-151.75,79.5,72,6,12.97,clear sky
466,Onega,RU,2022-07-23 18:52:23,63.9061,38.1404,60.06,99,100,1.88,light rain
467,Kongolo,CD,2022-07-23 18:52:23,-5.3833,27.0,84.06,33,91,4.16,overcast clouds
468,Beringovskiy,RU,2022-07-23 18:52:24,63.05,179.3167,44.58,81,100,15.61,overcast clouds
469,Lata,PT,2022-07-23 18:52:24,40.1629,-8.3327,77.81,41,0,5.41,clear sky
470,San Cristobal,VE,2022-07-23 18:52:24,7.7669,-72.225,80.78,35,23,8.25,few clouds
471,Muzhi,RU,2022-07-23 18:52:25,65.3667,64.6667,54.61,56,100,9.64,overcast clouds
472,Sadao,TH,2022-07-23 18:52:25,6.6388,100.4234,76.82,97,100,1.52,overcast clouds
473,La Sarre,CA,2022-07-23 18:47:59,48.8002,-79.1996,74.57,52,28,12.62,scattered clouds
474,Santa Maria,BR,2022-07-23 18:49:00,-29.6842,-53.8069,74.5,73,0,8.05,light rain
475,Sambava,MG,2022-07-23 18:52:26,-14.2667,50.1667,68.22,85,65,11.18,broken clouds
476,Srednekolymsk,RU,2022-07-23 18:52:26,67.45,153.6833,52.63,50,3,9.62,clear sky
477,Kushima,JP,2022-07-23 18:52:26,31.4583,131.2333,73.96,83,100,3.76,overcast clouds
478,Guarapari,BR,2022-07-23 18:52:27,-20.6667,-40.4975,77.9,71,0,12.95,clear sky
479,Butembo,CD,2022-07-23 18:52:27,0.15,29.2833,58.1,91,31,2.26,light rain
480,Alugan,PH,2022-07-23 18:52:27,12.2188,125.4808,80.49,82,72,2.3,broken clouds
481,Adrar,MR,2022-07-23 18:52:28,20.5022,-10.0711,90.75,38,76,18.34,light rain
482,Angleton,US,2022-07-23 18:51:36,29.1694,-95.4319,95.05,60,75,8.05,broken clouds
483,Cenade,RO,2022-07-23 18:52:28,46.0587,24.0089,76.71,28,10,4.27,clear sky
484,Shaoyang,CN,2022-07-23 18:52:28,27.2315,111.4525,79.56,81,0,2.44,clear sky
485,Najran,SA,2022-07-23 18:52:29,17.4924,44.1277,81.25,56,100,3.89,overcast clouds
486,Staryy Nadym,RU,2022-07-23 18:52:29,65.6118,72.6842,50.92,86,100,20.98,light rain
487,Mukhen,RU,2022-07-23 18:52:30,48.1,136.1,59.61,97,82,1.63,broken clouds
488,Poum,NC,2022-07-23 18:52:30,-20.2333,164.0167,75.09,78,45,9.62,scattered clouds
489,Mandsaur,IN,2022-07-23 18:52:30,24.0667,75.0667,76.05,95,100,11.5,overcast clouds
490,Nanga Eboko,CM,2022-07-23 18:52:31,4.6833,12.3667,68.31,99,90,2.04,overcast clouds
491,Yuancheng,CN,2022-07-23 18:52:31,36.652,107.7896,67.51,68,2,3.87,clear sky
492,Colares,PT,2022-07-23 18:52:32,38.7992,-9.4469,68.72,77,0,15.03,clear sky
493,Calceta,EC,2022-07-23 18:52:32,-0.85,-80.1667,80.15,68,97,3.49,overcast clouds
494,Sibolga,ID,2022-07-23 18:52:32,1.7427,98.7792,75.27,92,100,3.83,overcast clouds
495,Maumere,ID,2022-07-23 18:52:33,-8.6199,122.2111,73.65,70,98,6.67,overcast clouds
496,Dali,CN,2022-07-23 18:52:33,25.7,100.1833,60.84,91,100,1.03,overcast clouds
497,Dangriga,BZ,2022-07-23 18:52:33,16.9692,-88.2321,82.09,84,99,9.84,overcast clouds
498,Narsaq,GL,2022-07-23 18:52:34,60.9167,-46.05,51.76,71,97,8.46,overcast clouds
499,Bomet,KE,2022-07-23 18:52:34,-0.7813,35.3416,55.4,88,73,3.4,broken clouds
500,Kaohsiung,TW,2022-07-23 18:52:34,22.6163,120.3133,85.95,80,100,3.44,overcast clouds
501,Kichmengskiy Gorodok,RU,2022-07-23 18:52:35,59.9816,45.7854,66.63,78,12,5.17,few clouds
502,Beyneu,KZ,2022-07-23 18:52:35,45.3167,55.2,84.97,30,10,16.42,clear sky
503,Inta,RU,2022-07-23 18:52:36,66.0317,60.1659,52.36,87,100,12.71,overcast clouds
504,Ayan,RU,2022-07-23 18:52:36,56.45,138.1667,60.26,85,97,3.78,overcast clouds
505,Rassvet,RU,2022-07-23 18:52:36,46.8333,40.75,64.87,85,80,4.47,light rain
506,Lincoln,US,2022-07-23 18:51:19,40.8,-96.667,106.09,19,0,22.84,clear sky
507,Rawson,AR,2022-07-23 18:52:37,-43.3002,-65.1023,39.96,96,100,13.58,light rain
508,New Castle,US,2022-07-23 18:52:37,41.0037,-80.347,88.93,57,100,8.05,overcast clouds
509,Weymouth,US,2022-07-23 18:49:45,42.2209,-70.9398,100.06,38,75,12.66,broken clouds
510,Klyuchi,RU,2022-07-23 18:53:38,52.2667,79.1667,61.27,72,45,9.64,scattered clouds
511,Agara,GE,2022-07-23 18:53:38,42.0376,43.8238,56.98,93,26,7.14,scattered clouds
512,Ruwi,OM,2022-07-23 18:53:38,23.5996,58.5507,93.27,64,40,5.23,scattered clouds
513,Bubaque,GW,2022-07-23 18:53:39,11.2833,-15.8333,80.1,80,100,14.56,overcast clouds
514,North Auburn,US,2022-07-23 18:53:39,38.9313,-121.0819,99.5,25,0,6.91,clear sky
515,Palauig,PH,2022-07-23 18:53:39,15.435,119.9045,81.75,79,100,6.06,overcast clouds
516,Bageshwar,IN,2022-07-23 18:53:40,29.85,79.7667,72.5,90,100,1.45,overcast clouds
517,La Ronge,CA,2022-07-23 18:53:40,55.1001,-105.2842,62.82,88,75,6.91,broken clouds
518,Cabedelo,BR,2022-07-23 18:53:40,-6.9811,-34.8339,83.07,81,51,18.28,broken clouds
519,Chateauroux,FR,2022-07-23 18:53:41,46.8167,1.7,76.93,32,55,4.45,broken clouds
520,Rio Gallegos,AR,2022-07-23 18:53:41,-51.6226,-69.2181,33.85,75,0,16.11,clear sky
521,Hargeysa,SO,2022-07-23 18:53:41,9.56,44.065,74.53,48,9,23.8,clear sky
522,Wanning,CN,2022-07-23 18:53:42,18.8003,110.3967,79.74,84,0,5.03,clear sky
523,Ubinskoye,RU,2022-07-23 18:53:42,55.3068,79.6802,55.26,99,100,5.3,light rain
524,Bousso,TD,2022-07-23 18:53:42,10.4795,16.7117,81.1,67,99,5.37,light rain
525,Uusikaupunki,FI,2022-07-23 18:53:43,60.8004,21.4084,61.9,79,100,10.89,overcast clouds
526,Turochak,RU,2022-07-23 18:53:43,52.2576,87.1224,52.65,96,7,2.98,clear sky
527,Skreia,NO,2022-07-23 18:53:43,60.65,10.9333,63.43,72,100,3.13,overcast clouds
528,Saint-Leu,RE,2022-07-23 18:53:44,-21.15,55.2833,68.86,74,28,4.79,scattered clouds
529,Kirkwall,GB,2022-07-23 18:53:44,58.9848,-2.9587,55.96,94,100,16.11,light rain
530,Bay Roberts,CA,2022-07-23 18:53:45,47.5999,-53.2648,82.65,69,20,9.8,few clouds
531,Araouane,ML,2022-07-23 18:53:45,18.9048,-3.5265,105.3,14,56,1.21,broken clouds
532,Ketchikan,US,2022-07-23 18:53:45,55.3422,-131.6461,58.08,89,100,3.94,overcast clouds
533,Nishihara,JP,2022-07-23 18:53:46,26.1842,127.7558,83.86,89,20,9.22,few clouds
534,Pangnirtung,CA,2022-07-23 18:53:46,66.1451,-65.7125,44.6,93,40,11.5,fog
535,Gamba,GA,2022-07-23 18:53:46,-2.65,10.0,69.49,87,90,6.51,overcast clouds
536,Zhongxing,CN,2022-07-23 18:53:47,33.7039,118.6792,71.64,93,0,3.38,clear sky
537,San Angelo,US,2022-07-23 18:49:03,31.4638,-100.437,98.11,29,0,7.0,clear sky
538,Midland,US,2022-07-23 18:48:48,31.9974,-102.0779,98.8,30,0,16.11,clear sky
539,Domoni,KM,2022-07-23 18:53:47,-12.2569,44.5319,74.62,75,42,4.43,scattered clouds
540,Dauphin,CA,2022-07-23 18:53:48,51.1494,-100.0502,64.54,77,75,5.75,broken clouds
541,Mpanda,TZ,2022-07-23 18:53:48,-6.3655,31.0409,69.21,45,10,3.51,clear sky
542,Saryg-Sep,RU,2022-07-23 18:53:48,51.5,95.6,48.63,86,2,3.33,clear sky
543,Lulea,SE,2022-07-23 18:50:52,65.5842,22.1547,68.07,49,75,6.91,broken clouds
544,Kermanshah,IR,2022-07-23 18:53:49,34.3142,47.065,83.3,6,0,16.11,clear sky
545,Komsomolskiy,UZ,2022-07-23 18:53:49,40.4272,71.7189,93.78,12,4,11.41,clear sky
546,Gobabis,NA,2022-07-23 18:53:50,-22.45,18.9667,64.51,26,100,8.48,overcast clouds
547,Yenagoa,NG,2022-07-23 18:53:50,4.9247,6.2642,75.25,81,100,4.47,overcast clouds
548,Progreso,MX,2022-07-23 18:53:50,21.2833,-89.6667,87.91,63,100,16.49,overcast clouds
549,Ust-Tsilma,RU,2022-07-23 18:53:51,65.441,52.1498,53.71,72,87,3.76,overcast clouds
550,Barcelos,PT,2022-07-23 18:53:51,41.5388,-8.6151,86.92,56,0,4.41,clear sky
551,Mandalgovi,MN,2022-07-23 18:53:51,45.7625,106.2708,63.16,58,100,1.66,overcast clouds
552,Zhigansk,RU,2022-07-23 18:53:52,66.7697,123.3711,50.14,94,15,6.78,few clouds
553,Flin Flon,CA,2022-07-23 18:53:52,54.7682,-101.865,58.84,77,75,9.22,broken clouds
554,Aberdeen,GB,2022-07-23 18:53:53,57.1437,-2.0981,60.49,91,75,13.8,broken clouds
555,Kalabo,ZM,2022-07-23 18:53:53,-14.97,22.6814,70.66,28,98,5.3,overcast clouds
556,Sayyan,YE,2022-07-23 18:53:53,15.1718,44.3244,66.69,62,99,5.97,overcast clouds
557,Panguna,PG,2022-07-23 18:54:54,-6.3164,155.4848,66.92,94,0,1.99,clear sky
558,Lujan,AR,2022-07-23 18:54:54,-34.5703,-59.105,60.51,63,23,2.73,few clouds
559,Jumla,NP,2022-07-23 18:54:55,29.2747,82.1838,63.68,97,100,1.68,overcast clouds
560,Medea,DZ,2022-07-23 18:54:55,36.2642,2.7539,79.16,36,0,4.99,clear sky
561,Viedma,AR,2022-07-23 18:54:55,-40.8135,-62.9967,56.61,46,100,6.17,overcast clouds
562,Oktyabrskiy,RU,2022-07-23 18:54:56,54.4815,53.471,64.13,83,13,3.09,few clouds
563,Palu,ID,2022-07-23 18:54:56,-0.8917,119.8707,74.75,95,77,3.11,broken clouds
564,Casa Grande,US,2022-07-23 18:54:56,32.8795,-111.7573,98.94,41,100,1.01,overcast clouds
565,Same,TZ,2022-07-23 18:54:57,-4.0667,37.7333,65.53,74,4,3.8,clear sky
566,Diamantino,BR,2022-07-23 18:51:19,-14.4086,-56.4461,96.24,18,2,4.12,clear sky
567,Cururupu,BR,2022-07-23 18:54:57,-1.8283,-44.8683,87.28,54,59,5.82,broken clouds
568,Mkushi,ZM,2022-07-23 18:54:57,-13.6202,29.3939,57.97,65,70,5.03,broken clouds
569,Kyshtovka,RU,2022-07-23 18:54:58,56.555,76.6271,52.25,95,76,7.02,broken clouds
570,Coos Bay,US,2022-07-23 18:53:09,43.3665,-124.2179,64.24,88,100,18.41,overcast clouds
571,Mana,GF,2022-07-23 18:54:58,5.6592,-53.7767,82.44,74,100,9.17,overcast clouds
572,Ouegoa,NC,2022-07-23 18:54:59,-20.35,164.4333,72.19,90,33,5.37,scattered clouds
573,Flinders,AU,2022-07-23 18:54:59,-34.5833,150.8552,49.24,92,16,4.0,few clouds
574,Havelock,US,2022-07-23 18:51:13,34.8791,-76.9013,91.69,49,56,8.41,broken clouds
575,Mayya,RU,2022-07-23 18:54:59,61.7333,130.2811,58.24,93,3,1.9,clear sky
576,Skjervoy,NO,2022-07-23 18:55:00,70.0311,20.9714,51.1,86,100,16.73,overcast clouds
577,Catalao,BR,2022-07-23 18:55:00,-18.1658,-47.9464,81.52,25,2,6.89,clear sky
578,Svetlaya,RU,2022-07-23 18:55:00,46.5389,138.3297,60.06,93,89,5.1,overcast clouds
579,Sivaki,RU,2022-07-23 18:55:01,52.6333,126.75,60.98,78,6,3.71,clear sky
580,Alice Springs,AU,2022-07-23 18:55:01,-23.7,133.8833,55.11,27,0,8.81,clear sky
581,Camacha,PT,2022-07-23 18:55:02,33.0833,-16.3333,69.22,78,20,11.5,few clouds
582,Moche,PE,2022-07-23 18:55:02,-8.1711,-79.0092,65.32,82,61,10.49,broken clouds
583,Ismailia,EG,2022-07-23 18:55:02,30.6043,32.2723,78.57,59,0,8.68,clear sky
584,Luwuk,ID,2022-07-23 18:55:03,-0.9516,122.7875,76.21,90,58,4.0,broken clouds
585,Murfreesboro,US,2022-07-23 18:51:32,35.8456,-86.3903,91.92,49,0,5.86,clear sky
586,Luba,GQ,2022-07-23 18:55:03,3.4568,8.5547,75.09,80,100,5.01,overcast clouds
587,Niksar,TR,2022-07-23 18:55:04,40.5917,36.9517,60.12,88,0,2.62,clear sky
588,Naberera,TZ,2022-07-23 18:55:04,-4.2,36.9333,59.4,79,19,10.74,few clouds
589,Bongandanga,CD,2022-07-23 18:55:04,1.5,21.05,70.56,93,14,1.1,few clouds
590,Strezhevoy,RU,2022-07-23 18:55:05,60.7333,77.5889,48.36,92,48,7.65,scattered clouds
591,Launceston,AU,2022-07-23 18:55:05,-41.45,147.1667,50.81,93,75,5.75,broken clouds
592,Hailar,CN,2022-07-23 18:55:05,49.2,119.7,61.12,92,100,1.97,overcast clouds
593,Buzmeyin,TM,2022-07-23 18:55:06,38.0507,58.2056,89.33,37,1,9.22,clear sky
594,Dingle,PH,2022-07-23 18:55:06,10.9995,122.6711,77.61,89,100,1.45,overcast clouds
595,San Joaquin,US,2022-07-23 18:55:06,37.9333,-121.3011,89.55,14,1,5.61,clear sky
596,Ginir,ET,2022-07-23 18:55:07,7.1333,40.7,61.23,65,100,11.65,overcast clouds
597,Pisco,PE,2022-07-23 18:55:07,-13.7,-76.2167,60.85,82,100,6.91,mist
598,Montepuez,MZ,2022-07-23 18:55:08,-13.1256,38.9997,67.14,62,5,6.38,clear sky
599,Griffith,US,2022-07-23 18:54:26,41.5284,-87.4237,73.26,78,75,13.8,broken clouds
600,Severnyy,RU,2022-07-23 18:55:08,50.677,36.5532,68.04,68,75,11.18,broken clouds
601,Korla,CN,2022-07-23 18:55:08,41.7597,86.1469,88.25,17,0,3.38,clear sky
602,Takoradi,GH,2022-07-23 18:55:09,4.8845,-1.7554,76.48,75,89,9.6,overcast clouds
603,Fortuna,US,2022-07-23 18:55:09,40.5982,-124.1573,60.66,78,35,8.37,scattered clouds
604,Auraiya,IN,2022-07-23 18:56:10,26.4667,79.5167,87.71,64,95,11.5,overcast clouds
605,Sebeta,ET,2022-07-23 18:56:10,8.9167,38.6167,62.64,91,93,3.27,light rain
606,Sistranda,NO,2022-07-23 18:56:10,63.7256,8.834,57.16,84,100,23.94,overcast clouds
607,Vorobyevka,RU,2022-07-23 18:56:11,50.6451,40.9245,61.5,94,73,7.72,moderate rain
608,Kimberley,ZA,2022-07-23 18:56:11,-28.7323,24.7623,58.69,26,40,11.5,scattered clouds
609,Calamar,CO,2022-07-23 18:56:11,10.2511,-74.9146,85.17,73,100,5.99,overcast clouds
610,Balakhninskiy,RU,2022-07-23 18:56:12,58.0106,114.2769,64.65,85,0,4.38,clear sky
611,Dawei,MM,2022-07-23 18:56:12,14.0833,98.2,75.51,94,100,2.73,overcast clouds
612,Aasiaat,GL,2022-07-23 18:56:12,68.7098,-52.8699,38.28,99,100,8.03,overcast clouds
613,Sobolevo,RU,2022-07-23 18:56:13,54.4299,31.8996,64.26,85,0,5.61,clear sky
614,Venustiano Carranza,MX,2022-07-23 18:54:13,19.43,-99.0992,74.14,38,80,10.0,broken clouds
615,Belaya Gora,RU,2022-07-23 18:56:13,68.5333,146.4167,51.1,60,7,10.54,clear sky
616,Oranjemund,NA,2022-07-23 18:55:13,-28.55,16.4333,54.84,80,0,22.24,clear sky
617,Changying,CN,2022-07-23 18:56:14,52.8733,123.3213,59.11,82,0,3.06,clear sky
618,Igarka,RU,2022-07-23 18:56:14,67.4667,86.5833,60.08,83,10,9.53,clear sky
619,Bilibino,RU,2022-07-23 18:56:14,68.0546,166.4372,48.34,61,97,2.01,overcast clouds
620,Wonthaggi,AU,2022-07-23 18:56:15,-38.6044,145.5913,47.82,92,100,5.86,overcast clouds
621,Byron Bay,AU,2022-07-23 18:56:15,-28.65,153.6167,55.71,86,47,11.54,scattered clouds
622,Sao Joao Da Barra,BR,2022-07-23 18:56:16,-21.6403,-41.0511,80.69,77,2,16.33,clear sky
623,Bichena,ET,2022-07-23 18:56:16,10.45,38.2,55.09,88,100,5.37,light rain
624,Kathu,TH,2022-07-23 18:56:17,7.9178,98.3332,84.69,95,100,7.92,overcast clouds
625,Villarrica,PY,2022-07-23 18:56:17,-25.75,-56.4333,84.63,47,100,5.21,overcast clouds
626,Muroto,JP,2022-07-23 18:56:17,33.2833,134.15,77.56,76,100,5.95,overcast clouds
627,Ndele,CF,2022-07-23 18:56:18,8.4109,20.6473,69.53,96,36,1.86,scattered clouds
628,Skierniewice,PL,2022-07-23 18:56:18,51.9548,20.1584,64.31,92,82,4.12,broken clouds
629,Katsuura,JP,2022-07-23 18:55:52,35.1333,140.3,77.68,85,100,14.5,overcast clouds
630,Guerrero Negro,MX,2022-07-23 18:56:19,27.9769,-114.0611,74.66,61,12,15.12,few clouds
631,Havre,FR,2022-07-23 18:56:19,49.5833,0.3333,71.35,72,0,5.75,clear sky
632,Palmaner,IN,2022-07-23 18:56:20,13.2,78.75,73.9,76,100,10.38,overcast clouds
633,Lucknow,IN,2022-07-23 18:53:25,26.85,80.9167,87.21,63,97,10.89,overcast clouds
634,Camopi,GF,2022-07-23 18:56:20,3.1655,-52.3158,79.9,85,99,1.72,overcast clouds
635,Qasigiannguit,GL,2022-07-23 18:56:20,68.8193,-51.1922,40.59,98,100,2.59,light rain
636,Rio Grande,BR,2022-07-23 18:56:21,-32.035,-52.0986,71.71,93,75,6.96,broken clouds
637,Riyadh,SA,2022-07-23 18:53:35,24.6877,46.7219,100.54,11,100,8.75,overcast clouds
638,Umm Lajj,SA,2022-07-23 18:56:21,25.0213,37.2685,87.96,53,100,9.13,overcast clouds
639,Nyurba,RU,2022-07-23 18:56:22,63.2842,118.3319,61.05,86,0,6.44,clear sky
640,Kijang,KR,2022-07-23 18:56:22,35.2442,129.2139,76.73,93,100,6.46,moderate rain
641,Ibicui,BR,2022-07-23 18:52:10,-14.8417,-39.9867,72.37,78,94,4.52,overcast clouds
642,Arlit,NE,2022-07-23 18:56:22,18.7369,7.3853,94.82,25,99,10.96,overcast clouds
643,Mattru,SL,2022-07-23 18:56:23,7.6244,-11.8332,75.92,83,90,5.68,overcast clouds
644,Ongandjera,NA,2022-07-23 18:56:23,-17.8833,15.0667,69.58,25,0,7.09,clear sky
645,Bechem,GH,2022-07-23 18:56:24,7.0903,-2.025,70.48,90,100,1.3,overcast clouds
646,Revelstoke,CA,2022-07-23 18:56:24,50.9832,-118.2023,73.42,56,0,2.3,clear sky
647,Acarau,BR,2022-07-23 18:57:24,-2.8856,-40.12,83.79,64,35,17.78,scattered clouds
648,Calama,CL,2022-07-23 18:53:50,-22.4667,-68.9333,72.09,15,0,16.11,clear sky
649,Valdivia,CL,2022-07-23 18:57:25,-39.8142,-73.2459,53.69,87,100,5.3,overcast clouds
650,Todos Santos,MX,2022-07-23 18:57:25,23.45,-110.2167,91.04,90,27,6.15,scattered clouds
651,Sompeta,IN,2022-07-23 18:57:26,18.9333,84.6,81.39,88,93,6.55,overcast clouds
652,Morondava,MG,2022-07-23 18:57:26,-20.2833,44.2833,72.55,77,0,9.42,clear sky
653,Itoman,JP,2022-07-23 18:57:27,26.1247,127.6694,84.58,89,20,5.75,few clouds
654,Sturgeon Bay,US,2022-07-23 18:57:27,44.8342,-87.377,89.56,61,100,8.84,overcast clouds
655,Bassano,CA,2022-07-23 18:55:48,50.7834,-112.4685,69.03,48,13,4.21,few clouds
656,Luena,AO,2022-07-23 18:57:27,-11.7833,19.9167,63.37,37,99,3.56,overcast clouds
657,Ulaanbaatar,MN,2022-07-23 18:57:28,47.9077,106.8832,53.73,87,40,2.24,scattered clouds
658,Boras,SE,2022-07-23 18:55:13,57.721,12.9401,63.1,77,100,2.08,overcast clouds
659,Sandpoint,US,2022-07-23 18:57:29,48.2766,-116.5533,82.85,46,100,1.99,overcast clouds
660,Sliven,BG,2022-07-23 18:57:29,42.6858,26.3292,73.09,50,0,5.68,clear sky
661,Filingue,NE,2022-07-23 18:57:29,14.3521,3.3168,94.19,39,100,7.83,overcast clouds
662,Mama,RU,2022-07-23 18:57:30,58.3106,112.8986,67.12,84,36,3.67,scattered clouds
663,Bowen,AU,2022-07-23 18:57:30,-20.0167,148.2333,59.05,90,2,6.87,clear sky
664,Kayerkan,RU,2022-07-23 18:57:30,69.3497,87.7602,63.36,69,99,10.58,overcast clouds
665,Mnogovershinnyy,RU,2022-07-23 18:57:31,53.9353,139.9242,54.93,62,6,4.0,clear sky
666,Taitung,TW,2022-07-23 18:57:31,22.7583,121.1444,82.89,77,12,3.31,few clouds
667,Tula,RU,2022-07-23 18:57:31,54.2044,37.6111,69.6,73,56,4.41,broken clouds
668,Duekoue,CI,2022-07-23 18:57:32,6.7472,-7.3496,74.43,82,99,2.06,light rain
669,Tuensang,IN,2022-07-23 18:57:32,26.2833,94.8333,69.73,98,100,2.71,overcast clouds
670,Jardim,BR,2022-07-23 18:57:32,-21.4803,-56.1381,91.6,21,100,7.11,overcast clouds
671,Hokitika,NZ,2022-07-23 18:57:33,-42.7167,170.9667,46.2,83,100,4.76,light rain
672,Kungurtug,RU,2022-07-23 18:57:33,50.5994,97.5228,44.26,94,7,0.81,clear sky
673,Margate,GB,2022-07-23 18:57:33,51.3813,1.3862,68.92,67,100,16.33,overcast clouds
674,Guatire,VE,2022-07-23 18:57:34,10.4762,-66.5427,86.68,53,22,6.02,few clouds
675,Longido,TZ,2022-07-23 18:57:34,-2.7333,36.6833,63.7,61,3,11.01,clear sky
676,Yasnogorsk,RU,2022-07-23 18:54:24,54.4803,37.6975,68.58,76,35,3.27,scattered clouds
677,Yaqui,MX,2022-07-23 18:57:35,27.3667,-110.1667,95.83,48,60,14.99,broken clouds
678,Quang Ngai,VN,2022-07-23 18:55:41,15.1167,108.8,75.04,90,0,4.54,clear sky
679,Luanda,AO,2022-07-23 18:53:25,-8.8368,13.2343,68.9,91,18,7.81,few clouds
680,Lagos,NG,2022-07-23 18:53:09,6.5833,3.75,74.5,93,100,7.25,moderate rain
681,Puerto El Triunfo,SV,2022-07-23 18:57:35,13.2833,-88.55,89.02,58,67,7.94,broken clouds
682,Vallentuna,SE,2022-07-23 18:57:36,59.5344,18.0776,62.19,73,0,8.05,clear sky
683,Ulaangom,MN,2022-07-23 18:57:36,49.9811,92.0667,59.97,48,12,4.59,few clouds
684,Marsh Harbour,BS,2022-07-23 18:57:36,26.5412,-77.0636,83.73,71,0,13.67,clear sky
685,Muncar,ID,2022-07-23 18:57:37,-8.4333,114.3333,73.04,86,87,3.62,overcast clouds
686,Vega De Alatorre,MX,2022-07-23 18:57:37,20.0333,-96.6333,89.37,57,23,17.2,few clouds
687,Tupelo,US,2022-07-23 18:57:37,34.2576,-88.7034,97.03,33,3,8.7,clear sky
688,Jambi,ID,2022-07-23 18:57:38,-1.6,103.6167,73.51,98,89,1.21,overcast clouds
689,Xiashi,CN,2022-07-23 18:57:38,30.5363,120.6864,86.02,94,0,4.97,clear sky
690,Eureka,US,2022-07-23 18:57:38,40.8021,-124.1637,63.07,73,63,7.83,broken clouds
691,Ranghulu,CN,2022-07-23 18:57:39,46.65,124.8667,66.22,82,100,6.38,moderate rain
692,Lima,PE,2022-07-23 18:54:23,-12.0432,-77.0282,62.85,72,75,9.22,broken clouds
